"date","inst","party","value","color"
2002-08-29,"Forsa","pir",NA,"#E9872A"
2002-08-29,"Forsa","spd",38,"#DB4240"
2002-08-28,"Forsa","gru",7,"#4BA345"
2002-08-28,"Forsa","cdu",40,"#373737"
2002-08-28,"Forsa","afd",NA,"#34A3D2"
2002-08-28,"Forsa","lin",5,"#96276E"
2002-08-28,"Forsa","fdp",8,"#FFC700"
2002-08-28,"Forsa","pir",NA,"#E9872A"
2002-08-28,"Forsa","spd",38,"#DB4240"
2002-08-28,"Allensbach","gru",6.5,"#4BA345"
2002-08-28,"Allensbach","cdu",40.1,"#373737"
2002-08-28,"Allensbach","afd",NA,"#34A3D2"
2002-08-28,"Allensbach","lin",5.1,"#96276E"
2002-08-28,"Allensbach","fdp",11.6,"#FFC700"
2002-08-28,"Allensbach","pir",NA,"#E9872A"
2002-08-28,"Allensbach","spd",32.9,"#DB4240"
2002-08-28,"GMS","gru",8.7,"#4BA345"
2002-08-28,"GMS","cdu",38.8,"#373737"
2002-08-28,"GMS","afd",NA,"#34A3D2"
2002-08-28,"GMS","lin",5.6,"#96276E"
2002-08-28,"GMS","fdp",9.3,"#FFC700"
2002-08-28,"GMS","pir",NA,"#E9872A"
2002-08-28,"GMS","spd",33.8,"#DB4240"
2002-08-27,"Emnid","gru",6,"#4BA345"
2002-08-27,"Emnid","cdu",40,"#373737"
2002-08-27,"Emnid","afd",NA,"#34A3D2"
2002-08-27,"Emnid","lin",4,"#96276E"
2002-08-27,"Emnid","fdp",9,"#FFC700"
2002-08-27,"Emnid","pir",NA,"#E9872A"
2002-08-27,"Emnid","spd",37,"#DB4240"
2002-08-25,"Allensbach","gru",6.6,"#4BA345"
2002-08-25,"Allensbach","cdu",39.8,"#373737"
2002-08-25,"Allensbach","afd",NA,"#34A3D2"
2002-08-25,"Allensbach","lin",5,"#96276E"
2002-08-25,"Allensbach","fdp",11.7,"#FFC700"
2002-08-25,"Allensbach","pir",NA,"#E9872A"
2002-08-25,"Allensbach","spd",32.8,"#DB4240"
2002-08-23,"Emnid","gru",7,"#4BA345"
2002-08-23,"Emnid","cdu",39,"#373737"
2002-08-23,"Emnid","afd",NA,"#34A3D2"
2002-08-23,"Emnid","lin",5,"#96276E"
2002-08-23,"Emnid","fdp",9,"#FFC700"
2002-08-23,"Emnid","pir",NA,"#E9872A"
2002-08-23,"Emnid","spd",36,"#DB4240"
2002-08-23,"Forsa","gru",7,"#4BA345"
2002-08-23,"Forsa","cdu",40,"#373737"
2002-08-23,"Forsa","afd",NA,"#34A3D2"
2002-08-23,"Forsa","lin",5,"#96276E"
2002-08-23,"Forsa","fdp",8,"#FFC700"
2002-08-23,"Forsa","pir",NA,"#E9872A"
2002-08-23,"Forsa","spd",38,"#DB4240"
2002-08-23,"Infratestdimap","gru",7,"#4BA345"
2002-08-23,"Infratestdimap","cdu",41,"#373737"
2002-08-23,"Infratestdimap","afd",NA,"#34A3D2"
2002-08-23,"Infratestdimap","lin",4,"#96276E"
2002-08-23,"Infratestdimap","fdp",8,"#FFC700"
2002-08-23,"Infratestdimap","pir",NA,"#E9872A"
2002-08-23,"Infratestdimap","spd",36,"#DB4240"
2002-08-23,"FGW","gru",8,"#4BA345"
2002-08-23,"FGW","cdu",39,"#373737"
2002-08-23,"FGW","afd",NA,"#34A3D2"
2002-08-23,"FGW","lin",3,"#96276E"
2002-08-23,"FGW","fdp",10,"#FFC700"
2002-08-23,"FGW","pir",NA,"#E9872A"
2002-08-23,"FGW","spd",40,"#DB4240"
2002-08-22,"Emnid","gru",6,"#4BA345"
2002-08-22,"Emnid","cdu",40,"#373737"
2002-08-22,"Emnid","afd",NA,"#34A3D2"
2002-08-22,"Emnid","lin",6,"#96276E"
2002-08-22,"Emnid","fdp",9,"#FFC700"
2002-08-22,"Emnid","pir",NA,"#E9872A"
2002-08-22,"Emnid","spd",34,"#DB4240"
2002-08-21,"Emnid","gru",6,"#4BA345"
2002-08-21,"Emnid","cdu",41,"#373737"
2002-08-21,"Emnid","afd",NA,"#34A3D2"
2002-08-21,"Emnid","lin",5,"#96276E"
2002-08-21,"Emnid","fdp",9,"#FFC700"
2002-08-21,"Emnid","pir",NA,"#E9872A"
2002-08-21,"Emnid","spd",34,"#DB4240"
2002-08-21,"Allensbach","gru",6.7,"#4BA345"
2002-08-21,"Allensbach","cdu",39.7,"#373737"
2002-08-21,"Allensbach","afd",NA,"#34A3D2"
2002-08-21,"Allensbach","lin",5.6,"#96276E"
2002-08-21,"Allensbach","fdp",12.8,"#FFC700"
2002-08-21,"Allensbach","pir",NA,"#E9872A"
2002-08-21,"Allensbach","spd",31.9,"#DB4240"
2002-08-17,"Forsa","gru",7,"#4BA345"
2002-08-17,"Forsa","cdu",40,"#373737"
2002-08-17,"Forsa","afd",NA,"#34A3D2"
2002-08-17,"Forsa","lin",5,"#96276E"
2002-08-17,"Forsa","fdp",8,"#FFC700"
2002-08-17,"Forsa","pir",NA,"#E9872A"
2002-08-17,"Forsa","spd",36,"#DB4240"
2002-08-16,"Infratestdimap","gru",7,"#4BA345"
2002-08-16,"Infratestdimap","cdu",40,"#373737"
2002-08-16,"Infratestdimap","afd",NA,"#34A3D2"
2002-08-16,"Infratestdimap","lin",5,"#96276E"
2002-08-16,"Infratestdimap","fdp",10,"#FFC700"
2002-08-16,"Infratestdimap","pir",NA,"#E9872A"
2002-08-16,"Infratestdimap","spd",34,"#DB4240"
2002-08-16,"FGW","gru",8,"#4BA345"
2002-08-16,"FGW","cdu",43,"#373737"
2002-08-16,"FGW","afd",NA,"#34A3D2"
2002-08-16,"FGW","lin",2,"#96276E"
2002-08-16,"FGW","fdp",9,"#FFC700"
2002-08-16,"FGW","pir",NA,"#E9872A"
2002-08-16,"FGW","spd",37,"#DB4240"
2002-08-15,"Emnid","gru",7,"#4BA345"
2002-08-15,"Emnid","cdu",40,"#373737"
2002-08-15,"Emnid","afd",NA,"#34A3D2"
2002-08-15,"Emnid","lin",5,"#96276E"
2002-08-15,"Emnid","fdp",10,"#FFC700"
2002-08-15,"Emnid","pir",NA,"#E9872A"
2002-08-15,"Emnid","spd",34,"#DB4240"
2002-08-14,"Forsa","gru",6,"#4BA345"
2002-08-14,"Forsa","cdu",41,"#373737"
2002-08-14,"Forsa","afd",NA,"#34A3D2"
2002-08-14,"Forsa","lin",4,"#96276E"
2002-08-14,"Forsa","fdp",10,"#FFC700"
2002-08-14,"Forsa","pir",NA,"#E9872A"
2002-08-14,"Forsa","spd",35,"#DB4240"
2002-08-14,"Allensbach","gru",6.2,"#4BA345"
2002-08-14,"Allensbach","cdu",39.7,"#373737"
2002-08-14,"Allensbach","afd",NA,"#34A3D2"
2002-08-14,"Allensbach","lin",5.6,"#96276E"
2002-08-14,"Allensbach","fdp",12.5,"#FFC700"
2002-08-14,"Allensbach","pir",NA,"#E9872A"
2002-08-14,"Allensbach","spd",33,"#DB4240"
2002-08-12,"Emnid","gru",6,"#4BA345"
2002-08-12,"Emnid","cdu",41,"#373737"
2002-08-12,"Emnid","afd",NA,"#34A3D2"
2002-08-12,"Emnid","lin",5,"#96276E"
2002-08-12,"Emnid","fdp",9,"#FFC700"
2002-08-12,"Emnid","pir",NA,"#E9872A"
2002-08-12,"Emnid","spd",34,"#DB4240"
2002-08-09,"Infratestdimap","gru",7,"#4BA345"
2002-08-09,"Infratestdimap","cdu",41,"#373737"
2002-08-09,"Infratestdimap","afd",NA,"#34A3D2"
2002-08-09,"Infratestdimap","lin",5,"#96276E"
2002-08-09,"Infratestdimap","fdp",9,"#FFC700"
2002-08-09,"Infratestdimap","pir",NA,"#E9872A"
2002-08-09,"Infratestdimap","spd",34,"#DB4240"
2002-08-09,"FGW","gru",7,"#4BA345"
2002-08-09,"FGW","cdu",42,"#373737"
2002-08-09,"FGW","afd",NA,"#34A3D2"
2002-08-09,"FGW","lin",4,"#96276E"
2002-08-09,"FGW","fdp",9,"#FFC700"
2002-08-09,"FGW","pir",NA,"#E9872A"
2002-08-09,"FGW","spd",37,"#DB4240"
2002-08-08,"Emnid","gru",7,"#4BA345"
2002-08-08,"Emnid","cdu",41,"#373737"
2002-08-08,"Emnid","afd",NA,"#34A3D2"
2002-08-08,"Emnid","lin",4,"#96276E"
2002-08-08,"Emnid","fdp",9,"#FFC700"
2002-08-08,"Emnid","pir",NA,"#E9872A"
2002-08-08,"Emnid","spd",34,"#DB4240"
2002-08-08,"Forsa","gru",6,"#4BA345"
2002-08-08,"Forsa","cdu",41,"#373737"
2002-08-08,"Forsa","afd",NA,"#34A3D2"
2002-08-08,"Forsa","lin",4,"#96276E"
2002-08-08,"Forsa","fdp",9,"#FFC700"
2002-08-08,"Forsa","pir",NA,"#E9872A"
2002-08-08,"Forsa","spd",36,"#DB4240"
2002-08-07,"Forsa","gru",6,"#4BA345"
2002-08-07,"Forsa","cdu",42,"#373737"
2002-08-07,"Forsa","afd",NA,"#34A3D2"
2002-08-07,"Forsa","lin",5,"#96276E"
2002-08-07,"Forsa","fdp",9,"#FFC700"
2002-08-07,"Forsa","pir",NA,"#E9872A"
2002-08-07,"Forsa","spd",35,"#DB4240"
2002-08-06,"Emnid","gru",7,"#4BA345"
2002-08-06,"Emnid","cdu",41,"#373737"
2002-08-06,"Emnid","afd",NA,"#34A3D2"
2002-08-06,"Emnid","lin",4,"#96276E"
2002-08-06,"Emnid","fdp",9,"#FFC700"
2002-08-06,"Emnid","pir",NA,"#E9872A"
2002-08-06,"Emnid","spd",34,"#DB4240"
2002-08-02,"Emnid","gru",7,"#4BA345"
2002-08-02,"Emnid","cdu",40,"#373737"
2002-08-02,"Emnid","afd",NA,"#34A3D2"
2002-08-02,"Emnid","lin",6,"#96276E"
2002-08-02,"Emnid","fdp",8,"#FFC700"
2002-08-02,"Emnid","pir",NA,"#E9872A"
2002-08-02,"Emnid","spd",34,"#DB4240"
2002-08-02,"Allensbach","gru",6.9,"#4BA345"
2002-08-02,"Allensbach","cdu",38.8,"#373737"
2002-08-02,"Allensbach","afd",NA,"#34A3D2"
2002-08-02,"Allensbach","lin",5.6,"#96276E"
2002-08-02,"Allensbach","fdp",12.1,"#FFC700"
2002-08-02,"Allensbach","pir",NA,"#E9872A"
2002-08-02,"Allensbach","spd",34.2,"#DB4240"
2002-08-02,"Infratestdimap","gru",7,"#4BA345"
2002-08-02,"Infratestdimap","cdu",40,"#373737"
2002-08-02,"Infratestdimap","afd",NA,"#34A3D2"
2002-08-02,"Infratestdimap","lin",5,"#96276E"
2002-08-02,"Infratestdimap","fdp",9,"#FFC700"
2002-08-02,"Infratestdimap","pir",NA,"#E9872A"
2002-08-02,"Infratestdimap","spd",35,"#DB4240"
2002-08-01,"Forsa","gru",6,"#4BA345"
2002-08-01,"Forsa","cdu",43,"#373737"
2002-08-01,"Forsa","afd",NA,"#34A3D2"
2002-08-01,"Forsa","lin",5,"#96276E"
2002-08-01,"Forsa","fdp",9,"#FFC700"
2002-08-01,"Forsa","pir",NA,"#E9872A"
2002-08-01,"Forsa","spd",34,"#DB4240"
2002-07-31,"Forsa","gru",6,"#4BA345"
2002-07-31,"Forsa","cdu",42,"#373737"
2002-07-31,"Forsa","afd",NA,"#34A3D2"
2002-07-31,"Forsa","lin",5,"#96276E"
2002-07-31,"Forsa","fdp",9,"#FFC700"
2002-07-31,"Forsa","pir",NA,"#E9872A"
2002-07-31,"Forsa","spd",35,"#DB4240"
2002-07-30,"Emnid","gru",7,"#4BA345"
2002-07-30,"Emnid","cdu",40,"#373737"
2002-07-30,"Emnid","afd",NA,"#34A3D2"
2002-07-30,"Emnid","lin",6,"#96276E"
2002-07-30,"Emnid","fdp",8,"#FFC700"
2002-07-30,"Emnid","pir",NA,"#E9872A"
2002-07-30,"Emnid","spd",34,"#DB4240"
2002-07-26,"Infratestdimap","gru",7,"#4BA345"
2002-07-26,"Infratestdimap","cdu",41,"#373737"
2002-07-26,"Infratestdimap","afd",NA,"#34A3D2"
2002-07-26,"Infratestdimap","lin",5,"#96276E"
2002-07-26,"Infratestdimap","fdp",9,"#FFC700"
2002-07-26,"Infratestdimap","pir",NA,"#E9872A"
2002-07-26,"Infratestdimap","spd",35,"#DB4240"
2002-07-26,"FGW","gru",7,"#4BA345"
2002-07-26,"FGW","cdu",43,"#373737"
2002-07-26,"FGW","afd",NA,"#34A3D2"
2002-07-26,"FGW","lin",3,"#96276E"
2002-07-26,"FGW","fdp",10,"#FFC700"
2002-07-26,"FGW","pir",NA,"#E9872A"
2002-07-26,"FGW","spd",35,"#DB4240"
2002-07-25,"Emnid","gru",7,"#4BA345"
2002-07-25,"Emnid","cdu",39,"#373737"
2002-07-25,"Emnid","afd",NA,"#34A3D2"
2002-07-25,"Emnid","lin",6,"#96276E"
2002-07-25,"Emnid","fdp",9,"#FFC700"
2002-07-25,"Emnid","pir",NA,"#E9872A"
2002-07-25,"Emnid","spd",34,"#DB4240"
2002-07-25,"Forsa","gru",6,"#4BA345"
2002-07-25,"Forsa","cdu",42,"#373737"
2002-07-25,"Forsa","afd",NA,"#34A3D2"
2002-07-25,"Forsa","lin",6,"#96276E"
2002-07-25,"Forsa","fdp",9,"#FFC700"
2002-07-25,"Forsa","pir",NA,"#E9872A"
2002-07-25,"Forsa","spd",35,"#DB4240"
2002-07-24,"Forsa","gru",6,"#4BA345"
2002-07-24,"Forsa","cdu",40,"#373737"
2002-07-24,"Forsa","afd",NA,"#34A3D2"
2002-07-24,"Forsa","lin",6,"#96276E"
2002-07-24,"Forsa","fdp",9,"#FFC700"
2002-07-24,"Forsa","pir",NA,"#E9872A"
2002-07-24,"Forsa","spd",36,"#DB4240"
2002-07-19,"Infratestdimap","gru",6,"#4BA345"
2002-07-19,"Infratestdimap","cdu",40,"#373737"
2002-07-19,"Infratestdimap","afd",NA,"#34A3D2"
2002-07-19,"Infratestdimap","lin",6,"#96276E"
2002-07-19,"Infratestdimap","fdp",9,"#FFC700"
2002-07-19,"Infratestdimap","pir",NA,"#E9872A"
2002-07-19,"Infratestdimap","spd",35,"#DB4240"
2002-07-18,"Emnid","gru",6,"#4BA345"
2002-07-18,"Emnid","cdu",41,"#373737"
2002-07-18,"Emnid","afd",NA,"#34A3D2"
2002-07-18,"Emnid","lin",5,"#96276E"
2002-07-18,"Emnid","fdp",9,"#FFC700"
2002-07-18,"Emnid","pir",NA,"#E9872A"
2002-07-18,"Emnid","spd",35,"#DB4240"
2002-07-17,"Forsa","gru",6,"#4BA345"
2002-07-17,"Forsa","cdu",40,"#373737"
2002-07-17,"Forsa","afd",NA,"#34A3D2"
2002-07-17,"Forsa","lin",5,"#96276E"
2002-07-17,"Forsa","fdp",8,"#FFC700"
2002-07-17,"Forsa","pir",NA,"#E9872A"
2002-07-17,"Forsa","spd",37,"#DB4240"
2002-07-12,"FGW","gru",7,"#4BA345"
2002-07-12,"FGW","cdu",41,"#373737"
2002-07-12,"FGW","afd",NA,"#34A3D2"
2002-07-12,"FGW","lin",3,"#96276E"
2002-07-12,"FGW","fdp",8,"#FFC700"
2002-07-12,"FGW","pir",NA,"#E9872A"
2002-07-12,"FGW","spd",40,"#DB4240"
2002-07-11,"Emnid","gru",6,"#4BA345"
2002-07-11,"Emnid","cdu",40,"#373737"
2002-07-11,"Emnid","afd",NA,"#34A3D2"
2002-07-11,"Emnid","lin",5,"#96276E"
2002-07-11,"Emnid","fdp",9,"#FFC700"
2002-07-11,"Emnid","pir",NA,"#E9872A"
2002-07-11,"Emnid","spd",35,"#DB4240"
2002-07-11,"Infratestdimap","gru",6,"#4BA345"
2002-07-11,"Infratestdimap","cdu",40,"#373737"
2002-07-11,"Infratestdimap","afd",NA,"#34A3D2"
2002-07-11,"Infratestdimap","lin",6,"#96276E"
2002-07-11,"Infratestdimap","fdp",9,"#FFC700"
2002-07-11,"Infratestdimap","pir",NA,"#E9872A"
2002-07-11,"Infratestdimap","spd",35,"#DB4240"
2002-07-10,"Forsa","gru",7,"#4BA345"
2002-07-10,"Forsa","cdu",39,"#373737"
2002-07-10,"Forsa","afd",NA,"#34A3D2"
2002-07-10,"Forsa","lin",6,"#96276E"
2002-07-10,"Forsa","fdp",8,"#FFC700"
2002-07-10,"Forsa","pir",NA,"#E9872A"
2002-07-10,"Forsa","spd",36,"#DB4240"
2002-07-05,"Infratestdimap","gru",6,"#4BA345"
2002-07-05,"Infratestdimap","cdu",40,"#373737"
2002-07-05,"Infratestdimap","afd",NA,"#34A3D2"
2002-07-05,"Infratestdimap","lin",6,"#96276E"
2002-07-05,"Infratestdimap","fdp",9,"#FFC700"
2002-07-05,"Infratestdimap","pir",NA,"#E9872A"
2002-07-05,"Infratestdimap","spd",36,"#DB4240"
2002-07-04,"Emnid","gru",6,"#4BA345"
2002-07-04,"Emnid","cdu",39,"#373737"
2002-07-04,"Emnid","afd",NA,"#34A3D2"
2002-07-04,"Emnid","lin",6,"#96276E"
2002-07-04,"Emnid","fdp",9,"#FFC700"
2002-07-04,"Emnid","pir",NA,"#E9872A"
2002-07-04,"Emnid","spd",35,"#DB4240"
2002-07-04,"Forsa","gru",7,"#4BA345"
2002-07-04,"Forsa","cdu",39,"#373737"
2002-07-04,"Forsa","afd",NA,"#34A3D2"
2002-07-04,"Forsa","lin",6,"#96276E"
2002-07-04,"Forsa","fdp",8,"#FFC700"
2002-07-04,"Forsa","pir",NA,"#E9872A"
2002-07-04,"Forsa","spd",36,"#DB4240"
2002-07-03,"Allensbach","gru",6.9,"#4BA345"
2002-07-03,"Allensbach","cdu",38.3,"#373737"
2002-07-03,"Allensbach","afd",NA,"#34A3D2"
2002-07-03,"Allensbach","lin",5.7,"#96276E"
2002-07-03,"Allensbach","fdp",13.1,"#FFC700"
2002-07-03,"Allensbach","pir",NA,"#E9872A"
2002-07-03,"Allensbach","spd",33.4,"#DB4240"
2002-07-02,"Forsa","gru",6,"#4BA345"
2002-07-02,"Forsa","cdu",39,"#373737"
2002-07-02,"Forsa","afd",NA,"#34A3D2"
2002-07-02,"Forsa","lin",6,"#96276E"
2002-07-02,"Forsa","fdp",9,"#FFC700"
2002-07-02,"Forsa","pir",NA,"#E9872A"
2002-07-02,"Forsa","spd",36,"#DB4240"
2002-07-01,"Emnid","gru",6,"#4BA345"
2002-07-01,"Emnid","cdu",39,"#373737"
2002-07-01,"Emnid","afd",NA,"#34A3D2"
2002-07-01,"Emnid","lin",5,"#96276E"
2002-07-01,"Emnid","fdp",10,"#FFC700"
2002-07-01,"Emnid","pir",NA,"#E9872A"
2002-07-01,"Emnid","spd",35,"#DB4240"
2002-06-28,"FGW","gru",8,"#4BA345"
2002-06-28,"FGW","cdu",40,"#373737"
2002-06-28,"FGW","afd",NA,"#34A3D2"
2002-06-28,"FGW","lin",4,"#96276E"
2002-06-28,"FGW","fdp",8,"#FFC700"
2002-06-28,"FGW","pir",NA,"#E9872A"
2002-06-28,"FGW","spd",38,"#DB4240"
2002-06-27,"Emnid","gru",6,"#4BA345"
2002-06-27,"Emnid","cdu",40,"#373737"
2002-06-27,"Emnid","afd",NA,"#34A3D2"
2002-06-27,"Emnid","lin",5,"#96276E"
2002-06-27,"Emnid","fdp",9,"#FFC700"
2002-06-27,"Emnid","pir",NA,"#E9872A"
2002-06-27,"Emnid","spd",35,"#DB4240"
2002-06-27,"Infratestdimap","gru",6,"#4BA345"
2002-06-27,"Infratestdimap","cdu",39,"#373737"
2002-06-27,"Infratestdimap","afd",NA,"#34A3D2"
2002-06-27,"Infratestdimap","lin",6,"#96276E"
2002-06-27,"Infratestdimap","fdp",10,"#FFC700"
2002-06-27,"Infratestdimap","pir",NA,"#E9872A"
2002-06-27,"Infratestdimap","spd",36,"#DB4240"
2002-06-26,"Forsa","gru",6,"#4BA345"
2002-06-26,"Forsa","cdu",41,"#373737"
2002-06-26,"Forsa","afd",NA,"#34A3D2"
2002-06-26,"Forsa","lin",5,"#96276E"
2002-06-26,"Forsa","fdp",9,"#FFC700"
2002-06-26,"Forsa","pir",NA,"#E9872A"
2002-06-26,"Forsa","spd",35,"#DB4240"
2002-06-25,"Emnid","gru",6,"#4BA345"
2002-06-25,"Emnid","cdu",40,"#373737"
2002-06-25,"Emnid","afd",NA,"#34A3D2"
2002-06-25,"Emnid","lin",6,"#96276E"
2002-06-25,"Emnid","fdp",9,"#FFC700"
2002-06-25,"Emnid","pir",NA,"#E9872A"
2002-06-25,"Emnid","spd",34,"#DB4240"
2002-06-21,"Forsa","gru",6,"#4BA345"
2002-06-21,"Forsa","cdu",41,"#373737"
2002-06-21,"Forsa","afd",NA,"#34A3D2"
2002-06-21,"Forsa","lin",5,"#96276E"
2002-06-21,"Forsa","fdp",9,"#FFC700"
2002-06-21,"Forsa","pir",NA,"#E9872A"
2002-06-21,"Forsa","spd",35,"#DB4240"
2002-06-21,"Infratestdimap","gru",7,"#4BA345"
2002-06-21,"Infratestdimap","cdu",39,"#373737"
2002-06-21,"Infratestdimap","afd",NA,"#34A3D2"
2002-06-21,"Infratestdimap","lin",6,"#96276E"
2002-06-21,"Infratestdimap","fdp",10,"#FFC700"
2002-06-21,"Infratestdimap","pir",NA,"#E9872A"
2002-06-21,"Infratestdimap","spd",36,"#DB4240"
2002-06-20,"Emnid","gru",7,"#4BA345"
2002-06-20,"Emnid","cdu",38,"#373737"
2002-06-20,"Emnid","afd",NA,"#34A3D2"
2002-06-20,"Emnid","lin",6,"#96276E"
2002-06-20,"Emnid","fdp",10,"#FFC700"
2002-06-20,"Emnid","pir",NA,"#E9872A"
2002-06-20,"Emnid","spd",34,"#DB4240"
2002-06-19,"Forsa","gru",6,"#4BA345"
2002-06-19,"Forsa","cdu",38,"#373737"
2002-06-19,"Forsa","afd",NA,"#34A3D2"
2002-06-19,"Forsa","lin",6,"#96276E"
2002-06-19,"Forsa","fdp",10,"#FFC700"
2002-06-19,"Forsa","pir",NA,"#E9872A"
2002-06-19,"Forsa","spd",36,"#DB4240"
2002-06-19,"GMS","gru",6.1,"#4BA345"
2002-06-19,"GMS","cdu",39.6,"#373737"
2002-06-19,"GMS","afd",NA,"#34A3D2"
2002-06-19,"GMS","lin",6,"#96276E"
2002-06-19,"GMS","fdp",10.7,"#FFC700"
2002-06-19,"GMS","pir",NA,"#E9872A"
2002-06-19,"GMS","spd",36.2,"#DB4240"
2002-06-14,"Forsa","gru",6,"#4BA345"
2002-06-14,"Forsa","cdu",38,"#373737"
2002-06-14,"Forsa","afd",NA,"#34A3D2"
2002-06-14,"Forsa","lin",6,"#96276E"
2002-06-14,"Forsa","fdp",10,"#FFC700"
2002-06-14,"Forsa","pir",NA,"#E9872A"
2002-06-14,"Forsa","spd",36,"#DB4240"
2002-06-14,"FGW","gru",8,"#4BA345"
2002-06-14,"FGW","cdu",40,"#373737"
2002-06-14,"FGW","afd",NA,"#34A3D2"
2002-06-14,"FGW","lin",5,"#96276E"
2002-06-14,"FGW","fdp",12,"#FFC700"
2002-06-14,"FGW","pir",NA,"#E9872A"
2002-06-14,"FGW","spd",33,"#DB4240"
2002-06-13,"Emnid","gru",6,"#4BA345"
2002-06-13,"Emnid","cdu",39,"#373737"
2002-06-13,"Emnid","afd",NA,"#34A3D2"
2002-06-13,"Emnid","lin",5,"#96276E"
2002-06-13,"Emnid","fdp",11,"#FFC700"
2002-06-13,"Emnid","pir",NA,"#E9872A"
2002-06-13,"Emnid","spd",35,"#DB4240"
2002-06-13,"Infratestdimap","gru",7,"#4BA345"
2002-06-13,"Infratestdimap","cdu",39,"#373737"
2002-06-13,"Infratestdimap","afd",NA,"#34A3D2"
2002-06-13,"Infratestdimap","lin",6,"#96276E"
2002-06-13,"Infratestdimap","fdp",10,"#FFC700"
2002-06-13,"Infratestdimap","pir",NA,"#E9872A"
2002-06-13,"Infratestdimap","spd",35,"#DB4240"
2002-06-12,"Forsa","gru",6,"#4BA345"
2002-06-12,"Forsa","cdu",38,"#373737"
2002-06-12,"Forsa","afd",NA,"#34A3D2"
2002-06-12,"Forsa","lin",6,"#96276E"
2002-06-12,"Forsa","fdp",10,"#FFC700"
2002-06-12,"Forsa","pir",NA,"#E9872A"
2002-06-12,"Forsa","spd",36,"#DB4240"
2002-06-12,"Allensbach","gru",7.1,"#4BA345"
2002-06-12,"Allensbach","cdu",39,"#373737"
2002-06-12,"Allensbach","afd",NA,"#34A3D2"
2002-06-12,"Allensbach","lin",6.2,"#96276E"
2002-06-12,"Allensbach","fdp",12.4,"#FFC700"
2002-06-12,"Allensbach","pir",NA,"#E9872A"
2002-06-12,"Allensbach","spd",32.2,"#DB4240"
2002-06-11,"Emnid","gru",6,"#4BA345"
2002-06-11,"Emnid","cdu",39,"#373737"
2002-06-11,"Emnid","afd",NA,"#34A3D2"
2002-06-11,"Emnid","lin",6,"#96276E"
2002-06-11,"Emnid","fdp",11,"#FFC700"
2002-06-11,"Emnid","pir",NA,"#E9872A"
2002-06-11,"Emnid","spd",35,"#DB4240"
2002-06-10,"Emnid","gru",7,"#4BA345"
2002-06-10,"Emnid","cdu",38,"#373737"
2002-06-10,"Emnid","afd",NA,"#34A3D2"
2002-06-10,"Emnid","lin",6,"#96276E"
2002-06-10,"Emnid","fdp",11,"#FFC700"
2002-06-10,"Emnid","pir",NA,"#E9872A"
2002-06-10,"Emnid","spd",34,"#DB4240"
2002-06-06,"Emnid","gru",7,"#4BA345"
2002-06-06,"Emnid","cdu",38,"#373737"
2002-06-06,"Emnid","afd",NA,"#34A3D2"
2002-06-06,"Emnid","lin",6,"#96276E"
2002-06-06,"Emnid","fdp",10,"#FFC700"
2002-06-06,"Emnid","pir",NA,"#E9872A"
2002-06-06,"Emnid","spd",33,"#DB4240"
2002-06-06,"Forsa","gru",7,"#4BA345"
2002-06-06,"Forsa","cdu",39,"#373737"
2002-06-06,"Forsa","afd",NA,"#34A3D2"
2002-06-06,"Forsa","lin",6,"#96276E"
2002-06-06,"Forsa","fdp",10,"#FFC700"
2002-06-06,"Forsa","pir",NA,"#E9872A"
2002-06-06,"Forsa","spd",35,"#DB4240"
2002-06-06,"Infratestdimap","gru",8,"#4BA345"
2002-06-06,"Infratestdimap","cdu",39,"#373737"
2002-06-06,"Infratestdimap","afd",NA,"#34A3D2"
2002-06-06,"Infratestdimap","lin",6,"#96276E"
2002-06-06,"Infratestdimap","fdp",10,"#FFC700"
2002-06-06,"Infratestdimap","pir",NA,"#E9872A"
2002-06-06,"Infratestdimap","spd",34,"#DB4240"
2002-06-04,"Forsa","gru",6,"#4BA345"
2002-06-04,"Forsa","cdu",40,"#373737"
2002-06-04,"Forsa","afd",NA,"#34A3D2"
2002-06-04,"Forsa","lin",6,"#96276E"
2002-06-04,"Forsa","fdp",9,"#FFC700"
2002-06-04,"Forsa","pir",NA,"#E9872A"
2002-06-04,"Forsa","spd",35,"#DB4240"
2002-05-31,"Forsa","gru",5,"#4BA345"
2002-05-31,"Forsa","cdu",40,"#373737"
2002-05-31,"Forsa","afd",NA,"#34A3D2"
2002-05-31,"Forsa","lin",6,"#96276E"
2002-05-31,"Forsa","fdp",10,"#FFC700"
2002-05-31,"Forsa","pir",NA,"#E9872A"
2002-05-31,"Forsa","spd",34,"#DB4240"
2002-05-31,"Infratestdimap","gru",7,"#4BA345"
2002-05-31,"Infratestdimap","cdu",39,"#373737"
2002-05-31,"Infratestdimap","afd",NA,"#34A3D2"
2002-05-31,"Infratestdimap","lin",6,"#96276E"
2002-05-31,"Infratestdimap","fdp",11,"#FFC700"
2002-05-31,"Infratestdimap","pir",NA,"#E9872A"
2002-05-31,"Infratestdimap","spd",33,"#DB4240"
2002-05-31,"FGW","gru",8,"#4BA345"
2002-05-31,"FGW","cdu",41,"#373737"
2002-05-31,"FGW","afd",NA,"#34A3D2"
2002-05-31,"FGW","lin",4,"#96276E"
2002-05-31,"FGW","fdp",11,"#FFC700"
2002-05-31,"FGW","pir",NA,"#E9872A"
